,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,polar sentiment,neutral sentiment,target
1778,1768,40.64592817787247,-74.23215317260976,0.7087287183695611,1.0,0.7087287183695611,0.7087287183695611,0.2912712816304389,0.0,0.7087287183695611,0.7087287183695611,4314522.812099199,6533.887071117501,58.37855846532605,0.17302017960944246,0.657877727565944,0
1779,1644,40.945901640895684,-74.27231061210307,0.0,0.0,1.0,0.9546617965619055,0.0,0.0,0.0,0.9546617965619055,4304407.138933954,5520.908244135726,29.49872023781904,0.07177305865131361,0.3493878475708827,0
1780,2019,40.79773704100202,-74.03602202565698,0.7680980060997288,0.23190199390027122,0.0,1.0,0.23190199390027122,0.0,0.23190199390027122,0.0,4327096.26766676,8939.897906076752,39.91288205489756,0.09478097169703806,0.5392790370855083,0
1781,469,40.87454201924728,-73.53284132516723,0.7109626302722655,0.2890373697277345,0.0,0.2890373697277345,0.0,0.2890373697277345,0.2890373697277345,1.0,4320310.011873547,6629.265786851409,9.132887890816797,0.20393396820817994,0.8903105694718432,0
1782,1683,40.93151203700387,-74.24447231532378,0.17497145903130618,0.0,0.8250285409686938,0.8250285409686938,0.0,0.17497145903130618,0.0,1.0,4303977.411591411,6270.178731312595,33.549257934813966,0.08704785174149005,0.40717089555450214,0
1783,1104,40.942791929241295,-73.42785115535148,1.0,0.0,0.691437757314751,1.0,1.0,0.691437757314751,1.0,0.308562242685249,4317582.964436783,1591.9967849398372,35.10824073666896,0.12186326116338608,0.7322622364713145,0
1784,1962,40.910584123678724,-74.20004905418062,1.0,0.6041068240219484,0.6041068240219484,0.6041068240219484,0.3958931759780516,0.0,0.0,0.0,4319415.309603274,3903.287904673021,36.56303858380247,0.4165049967148494,0.6410013882507175,0
1785,1462,40.70473406962357,-73.74159712293486,0.8683463786633381,1.0,0.0,0.0,0.8683463786633381,1.0,0.13165362133666192,1.0,4313969.235711843,6756.719324275379,3.0532289706932954,0.14526663131127998,0.8874364204476817,0
1786,1477,40.648748928770004,-73.83434810962234,0.8013475184125569,1.0,1.0,0.19865248158744309,1.0,1.0,0.0,0.19865248158744309,4329245.795674769,7374.025672557074,15.720496413659141,0.06793934552423384,0.7515614263308052,0
1787,904,40.8306861313814,-73.92501140605228,0.009107094191664111,0.9908929058083359,1.0,1.0,1.0,1.0,1.0,0.0,4319730.630991016,1608.8525061318503,57.69035879748342,0.11687500053730948,0.8919293095222826,0
1788,981,40.54977592411363,-73.35638180781584,0.00412840119904323,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4325463.893082331,4270.524813100237,64.78119473645071,0.18967925927152296,0.7022064580594027,0
1789,2046,40.52053951450656,-74.14198868239625,0.8495786461477215,0.8495786461477215,1.0,1.0,0.0,0.0,1.0,1.0,4313965.448441893,6493.556042033764,56.03609532287481,0.14856926784818789,0.693218381978793,0
1790,414,40.71011233584044,-73.34066790104687,0.0,0.46359511211055615,1.0,0.46359511211055615,0.46359511211055615,1.0,0.5364048878894438,1.0,4326010.469733151,9287.00216528874,40.47099470864336,0.2648336892976118,0.6538621951484552,0
1791,2109,40.62194714212978,-74.34395933020726,1.0,1.0,0.5994514760489733,1.0,0.0,0.4005485239510267,1.0,1.0,4313250.331052859,6063.511813683586,54.19067509283255,0.16511337278556076,0.6803274157577354,0
1792,1434,40.69168923831494,-73.36111723005274,0.0,0.8746850799204268,0.12531492007957323,0.8746850799204268,0.12531492007957323,0.8746850799204268,1.0,0.8746850799204268,4319314.439021862,9449.252496089046,13.265746003978663,0.19186557036686225,0.639906491283222,0
1793,1633,40.65184637039435,-73.52974186274258,0.0,0.3068932065142649,0.0,0.0,0.6931067934857351,0.3068932065142649,0.3068932065142649,1.0,4327483.178730185,5045.734754356137,30.344660325713242,0.34488642724313995,0.5689289607571831,0
1794,2017,40.90944380594882,-73.84839517267187,1.0,0.7392869612989283,0.0,0.7392869612989283,1.0,0.0,0.7392869612989283,0.0,4318591.654738615,4587.9801451592475,36.8249912709075,0.3665047340325079,0.3872748249773867,0
1795,1769,40.6464454606783,-73.73138555371924,0.6711262319154994,0.32887376808450064,0.6711262319154994,0.32887376808450064,0.6711262319154994,1.0,1.0,1.0,4319773.877630322,8991.299694903799,35.85842797236647,0.055397687703332296,0.7343173672170134,0
1796,2060,40.69062504967476,-73.8506641697125,0.0,0.45187056077365895,0.0,0.45187056077365895,1.0,0.0,0.45187056077365895,0.548129439226341,4328211.356021953,6419.072360807037,23.13367009392586,0.2912393747770029,0.7143521645155397,0
1797,2080,40.53521730686835,-74.18757199308851,0.7493947268503898,0.7493947268503898,0.7493947268503898,0.7493947268503898,0.0,0.25060527314961023,1.0,1.0,4314093.946780342,7074.330368193632,47.21670997677144,0.20658348569728446,0.6892610125358684,0
1798,1149,40.75365233805658,-73.26709925503563,0.885875806666078,0.885875806666078,1.0,0.885875806666078,0.885875806666078,0.885875806666078,0.885875806666078,0.885875806666078,4307415.566293959,1194.225684835114,21.624856446680205,0.28575889862661175,0.6812339066745801,0
1799,594,40.53866904857543,-73.65371074983567,1.0,0.0,0.0,0.9928562133533934,0.9928562133533934,0.0,0.9928562133533934,0.007143786646606642,4308607.614235521,9179.855692831294,34.05715029317285,0.11445919099546757,0.41587025467927996,0
1800,1813,40.712800833016566,-73.9880529079327,1.0,0.4713714880547092,0.4713714880547092,0.5286285119452908,0.4713714880547092,0.4713714880547092,0.0,0.0,4328102.659076021,8239.316948962223,24.08788345392105,0.08073769404182392,0.6031212881790954,0
1801,1511,40.93896780635214,-74.2002032515802,0.0,0.0,1.0,0.7702683205205269,0.0,0.0,0.0,0.7702683205205269,4304668.583742489,5265.104586860071,31.986511833233152,0.12227226617148042,0.3722683253565081,0
1802,895,40.77510429441519,-74.8726482305687,1.0,0.7595440177187174,0.7595440177187174,0.0,0.24045598228128262,0.7595440177187174,0.7595440177187174,0.7595440177187174,4320206.126460412,2710.1272419579154,12.377783308970024,0.43658934692600626,0.7040586668408947,0
1803,1316,40.68541575747659,-73.28996219137365,0.0,0.4175575607434844,0.5824424392565156,0.4175575607434844,0.0,0.4175575607434844,1.0,1.0,4318416.114097781,7726.7925422209355,41.946546355390936,0.2027773203768284,0.8001493658752861,0
1804,541,40.866303109483354,-73.13703576789652,1.0,0.027919544194244694,0.9720804558057553,0.0,0.027919544194244694,0.027919544194244694,0.027919544194244694,0.027919544194244694,4302980.822874667,3909.6961895517197,54.72080455805755,0.41928109988464757,0.6697584979578317,0
1805,684,40.71474321271215,-74.53739411599598,1.0,1.0,0.6140682052813026,0.38593179471869743,0.0,1.0,1.0,0.6140682052813026,4319681.699262796,1513.3226454843098,12.26236307324874,0.4508923088980365,0.6738478882251764,0
1806,1472,40.93661666234746,-74.17872972298208,0.0,0.0,1.0,0.7277074912933189,0.0,0.0,0.0,0.7277074912933189,4304726.679274385,5188.239729275734,32.53980261318685,0.13512243782974326,0.3791911850191401,0
1807,1231,40.73167172904915,-74.43109153638741,0.5194549244021882,0.4805450755978118,0.0,1.0,0.0,1.0,0.5194549244021882,1.0,4324719.787375652,7737.922011445116,30.85601667369628,0.2174520654890226,0.6276716322100736,0
1808,719,40.854754162727744,-73.5073020890156,1.0,0.22902084867606554,0.0,1.0,0.7709791513239345,0.22902084867606554,1.0,0.7709791513239345,4317593.2183355605,1433.4425356655613,52.442311993689835,0.13518255221751327,0.6890687921676655,0
1809,1953,40.762906501288626,-73.95157821124893,1.0,0.0,0.07261039595677843,0.0,0.0,0.0,0.0,1.0,4308724.271378519,7656.123197001045,43.45220791913557,0.06889038982845805,0.8801072950983332,0
1810,1633,40.84233017114794,-73.59842124784376,0.0,0.0,0.0,0.0,0.0,0.30440801671356343,1.0,1.0,4308519.478400185,8689.94091173838,30.736903381598154,0.3278578731919711,0.9950507841049016,0
1811,1934,40.6965040567676,-73.62739627785965,0.0,0.03837709372642639,0.0,0.03837709372642639,1.0,0.0,0.03837709372642639,0.9616229062735736,4328364.762098228,5474.653282071158,15.690787687075675,0.4033489426280802,0.5266973178717156,0
1812,805,40.81026649675355,-73.15926393084789,1.0,0.44357395379434206,1.0,0.44357395379434206,0.44357395379434206,0.44357395379434206,0.44357395379434206,0.44357395379434206,4305085.568708378,2484.8925758446344,39.03133766340369,0.35892677713078003,0.6820149390321404,0
1813,846,40.816155545895974,-74.12006103253405,0.20172148670444323,1.0,1.0,0.7982785132955568,0.7982785132955568,1.0,1.0,0.20172148670444323,4319853.290008626,1771.578910850259,46.90531823125562,0.18320595394936265,0.8700499225265156,0
1814,256,40.690528406904,-73.21814717145709,0.7423578200616455,0.7423578200616455,0.2576421799383545,0.7423578200616455,0.0,0.0,0.7423578200616455,0.7423578200616455,4304346.638032886,4658.67221580516,14.532760657719116,0.38099676709870844,0.851232250895931,0
1815,1201,40.55591875356546,-73.42651291029723,1.0,0.8839434704998681,0.0,0.0,0.0,1.0,0.8839434704998681,0.8839434704998681,4326193.866133841,3026.4318411688128,10.607321645998418,0.2670671202889147,0.39392208067043905,0
1816,1993,40.86914451409281,-73.830045006582,1.0,0.6754599475093697,0.0,0.6754599475093697,1.0,0.32454005249063034,0.6754599475093697,0.0,4318051.677893964,4506.456833599353,44.41166152222828,0.29693634220867415,0.47787952380190574,0
1817,997,40.880890012756204,-73.7212810334807,0.3558885343156183,1.0,0.0,0.3558885343156183,0.0,1.0,1.0,1.0,4311753.854837701,5991.827920895702,22.100210166731024,0.24547459243372402,0.5421170736755165,0
1818,832,40.81402497952072,-73.43674025994845,0.4576967094642074,0.5423032905357926,0.0,0.5423032905357926,0.0,0.5423032905357926,0.5423032905357926,1.0,4319875.407553441,7651.193777311923,8.373090128392622,0.18708892816564984,0.8062656642115483,0
1819,1741,40.786005744403894,-74.04931999979972,0.6663445970218339,0.3336554029781661,0.0,1.0,0.0,0.3336554029781661,0.0,0.3336554029781661,4325823.370345095,8705.737504490393,30.65571629874235,0.1903052437038907,0.39288349904663133,0
1820,1616,40.821523933075966,-74.09266553628761,0.7126084755697792,1.0,0.0,0.7126084755697792,0.0,1.0,1.0,1.0,4311693.569167629,5736.0597230164685,34.2286881693725,0.24761953926032065,0.6064924899834856,0
1821,704,40.776953783139376,-74.18775705068299,0.4005804757158299,1.0,0.4005804757158299,0.4005804757158299,0.5994195242841701,0.0,0.4005804757158299,0.4005804757158299,4313871.947809418,2942.717148668016,47.806965708589956,0.1115849757076049,0.8259659872791267,0
1822,1689,40.524937215425254,-73.27807673521649,0.054625257785641534,0.0,1.0,0.9453747422143585,0.0,0.0,1.0,1.0,4311928.465292251,6912.277515467138,28.273126288928207,0.3720686241084353,0.6915505228750983,0
1823,2012,40.57578328984372,-73.84358775686432,0.0562827215144629,0.0562827215144629,0.0562827215144629,0.0562827215144629,0.0,0.9437172784855371,1.0,1.0,4313460.442407465,8884.045814125737,9.09554968329546,0.4769488375508328,0.6733658337360685,0
1824,1083,40.79517756799195,-74.75055545472257,0.5768942327252,0.0,0.0,0.5768942327252,0.5768942327252,0.0,0.0,0.0,4313593.928718164,8820.056282853935,31.6556633383124,0.09925467106653006,0.6700138172245763,0
1825,990,40.84616201077356,-73.26317242103171,0.20453434641548596,0.795465653584514,0.795465653584514,1.0,0.795465653584514,1.0,0.0,1.0,4328453.137685543,8094.673909115658,50.523404868655355,0.07953737852466908,0.524532506157685,0
1826,1025,40.704131365330866,-74.73380236383929,0.9584628035245419,0.0,0.0,0.9584628035245419,0.9584628035245419,0.0,0.0,0.0,4313010.510373411,9601.890284421786,7.616843377953858,0.06570988098887186,0.7379706643766119,0
1827,877,40.86833789451518,-73.70448722931722,0.1742333392220793,0.1742333392220793,1.0,0.1742333392220793,0.1742333392220793,0.1742333392220793,0.1742333392220793,0.1742333392220793,4306053.482611271,3346.94414885321,37.992633197892175,0.34124949542380395,0.5336837395490892,0
1828,1013,40.91198968518301,-73.48278065918964,1.0,0.0,0.25870745834142717,0.7412925416585728,0.7412925416585728,0.0,1.0,0.7412925416585728,4316349.215459889,1580.4666908254014,47.064627082928645,0.12298860803806186,0.799383576788013,0
1829,1785,40.673899107712714,-73.58127084045275,0.16240095107395913,0.16240095107395913,0.0,0.0,0.8375990489260409,0.16240095107395913,0.16240095107395913,1.0,4328058.095720678,5030.3675114415855,14.512797146778123,0.3902037040132547,0.484364182345112,0
1830,972,40.835186143279586,-73.42423003807728,0.0,0.36587620208204974,0.0,0.36587620208204974,0.36587620208204974,0.0,1.0,1.0,4307570.066202904,8106.655671682802,28.46258052296416,0.30466065363956263,0.9638302178166982,0
1831,1089,40.5632896369391,-73.5900208756103,0.6966610947385619,0.0,0.0,0.6966610947385619,0.6966610947385619,0.30333890526143814,1.0,0.30333890526143814,4308886.46511503,9136.702335958202,25.203171747418295,0.20896497305019848,0.5898783515200454,0
1832,1960,40.76389641490418,-73.94995112740865,1.0,0.0,0.06804328720670572,0.0,0.0,0.0,0.0,1.0,4308713.5615085,7654.54297737352,43.36086574413412,0.06691635796549267,0.8808218147413726,0
1833,1825,40.768342020638144,-74.29162306046493,1.0,0.2352614846966602,0.0,0.2352614846966602,1.0,0.7647385153033398,0.2352614846966602,0.0,4318001.05507074,3949.605778141275,57.17741694379686,0.22004434549018134,0.6413493091012289,0
1834,643,40.76627948072463,-74.82988369612573,0.9523513075711743,1.0,1.0,0.047648692428825745,0.047648692428825745,1.0,1.0,0.9523513075711743,4320241.365626014,2372.833397364511,5.620678083585416,0.4314565429952053,0.7830160525446039,0
1835,973,40.897499117686145,-73.39888050308997,0.0,1.0,0.8630743490000798,1.0,1.0,0.8630743490000798,0.13692565099992016,0.8630743490000798,4328052.016791799,8633.327899135089,58.892230470002396,0.03203781764718386,0.5484401723864173,0
1836,1591,40.83282864500474,-74.1635899646752,1.0,0.30073542585936897,1.0,0.30073542585936897,0.0,0.0,1.0,0.30073542585936897,4313660.930834135,1083.7618653565578,23.533094163671603,0.28862859690262876,0.9556690228750165,0
1837,933,40.59015422349906,-73.95838847378226,0.0,0.0,1.0,0.0,0.8665364397210253,0.13346356027897466,1.0,0.13346356027897466,4321329.304098977,9190.546235330454,52.195311829956914,0.4434944286542513,0.5739677527464645,0
1838,1124,40.875192065746106,-73.51761501131496,0.0,0.22346066192224234,0.0,0.22346066192224234,0.22346066192224234,0.0,1.0,1.0,4307768.166219266,8278.83605973601,33.731955508877036,0.29718695907430503,0.9755872832350401,0
1839,1729,40.718995300001886,-74.19498672599664,0.763668480992687,0.0,0.0,0.23633151900731297,1.0,0.763668480992687,0.23633151900731297,0.0,4317851.816604673,3146.014217805343,63.52733696198538,0.16065402304263077,0.6729772036953986,0
1840,118,40.83052758659949,-73.32156638000522,0.12886334891084883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4305189.155931819,2379.5008985377535,41.93295023366273,0.46320282773670757,0.6556405264424918,0
1841,1729,40.71895863583898,-74.19776756423258,0.7655827068945972,0.0,0.0,0.23441729310540282,1.0,0.7655827068945972,0.23441729310540282,0.0,4317852.8062594645,3150.1125754613327,63.531165413789196,0.16080221479753606,0.6734286640243573,0
1842,658,40.76436448569153,-74.87470270048755,1.0,0.9749123156103042,0.9749123156103042,0.0,0.025087684389695775,0.9749123156103042,0.9749123156103042,0.9749123156103042,4320259.753166587,2442.2090793807815,3.9784196911981353,0.44610644284260514,0.7698297876762389,0
1843,1871,40.620681910112175,-73.92734353035678,0.9485406029156284,0.0,1.0,0.0,0.9485406029156284,0.9485406029156284,1.0,1.0,4319997.024351944,8625.363818265127,50.874809750434316,0.017621323727736504,0.7802381061016601,0
1844,1844,40.53478110695867,-73.24318441050748,0.8867263223828682,0.0,0.0,0.8867263223828682,0.11327367761713181,0.8867263223828682,0.0,1.0,4329803.969200069,5403.847800125274,3.4725578090227134,0.341708032584071,0.6672292738725457,0
1845,663,40.76460491228891,-74.87465670812169,1.0,0.9700909758287416,0.9700909758287416,0.0,0.029909024171258403,0.9700909758287416,0.9700909758287416,0.9700909758287416,4320258.552652981,2448.2068260690453,4.166451942679078,0.4458933884906097,0.7683574032795296,0
1846,255,40.84480255509055,-73.25210966984778,0.4434262130194836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4304418.16235189,2888.4636126655246,46.65139319529226,0.44917294528713164,0.6585776320120609,0
1847,1418,40.61471039058954,-73.21995633543038,0.0,0.22455178061057046,0.7754482193894295,0.7754482193894295,0.0,0.22455178061057046,1.0,1.0,4311916.35916496,6760.346721235803,23.95806794900973,0.343901576210194,0.637027663011871,0
1848,2073,40.53910244536625,-74.15462748390117,0.6830130953015382,0.6830130953015382,0.6830130953015382,0.6830130953015382,0.0,0.3169869046984618,1.0,1.0,4314033.273969105,7247.652808167684,43.5657202415846,0.2324772705865239,0.6877386786354766,0
1849,1241,40.766999717943996,-74.53667327751891,1.0,0.6392553365508324,1.0,0.6392553365508324,0.0,0.0,1.0,0.6392553365508324,4313537.032546822,1342.391077124836,38.76649014478746,0.20632103553346498,0.9483680125680946,0
1850,565,40.80286970274433,-73.31536074375936,0.0,0.6882822655711965,1.0,0.6882822655711965,0.6882822655711965,1.0,0.31171773442880346,1.0,4326868.549972217,9077.144363956502,49.907855153990255,0.1599720164777928,0.5821469997777764,0
1851,2017,40.77137029593292,-73.93766658979361,1.0,0.0,0.03356146282633554,0.0,0.0,0.0,0.0,1.0,4308632.701630328,7642.612266137912,42.67122925652671,0.052012351132079054,0.8862164620326632,0
1852,1499,40.609840537511054,-74.00164943754436,0.5181097257945756,0.0,1.0,0.0,1.0,0.5181097257945756,1.0,0.5181097257945756,4320481.019291687,8919.371840359185,53.37323191943797,0.21391341762266813,0.6604292418396179,0
1853,2089,40.689270110560365,-73.90212088593707,0.0,0.547168706055485,0.0,0.547168706055485,1.0,0.0,0.547168706055485,0.45283129394451505,4328176.000410054,6636.733324630728,24.84903670899873,0.2654013997278486,0.7576011158617509,0
1854,2131,40.687339461873044,-73.9754414068209,0.0,0.6829587479391215,0.0,0.6829587479391215,1.0,0.0,0.6829587479391215,0.3170412520608785,4328125.622304515,6946.8777802929535,27.293257462904187,0.22858494644077587,0.8192264171449791,0
1855,929,40.70832481147615,-74.86921141027045,1.0,0.9409862774029505,1.0,0.9409862774029505,0.0,0.0,1.0,0.9409862774029505,4313426.59902247,1572.913515935854,52.34438248313277,0.13295832584695466,0.9418604464264787,0
1856,2193,40.701644612319996,-74.12852028663895,0.12575651036091506,0.8742434896390849,0.0,1.0,0.8742434896390849,0.0,0.8742434896390849,0.0,4327858.727022202,7878.749755116231,34.13180859324824,0.1347928060665006,0.8937172595025229,0
1857,1363,40.82152347181106,-74.36445751003608,0.4219628663498285,0.4219628663498285,0.0,0.0,0.4219628663498285,0.4219628663498285,0.0,0.4219628663498285,4314400.046684057,7298.741855454738,40.15045082091132,0.1417120345036056,0.7285690364076595,0
1858,1707,40.840888397233506,-73.56336069272099,0.5587764705587535,0.5587764705587535,1.0,0.5587764705587535,0.0,0.0,0.44122352944124654,0.44122352944124654,4318540.948799968,5120.96545889402,48.00160000100238,0.3417312446582622,0.819178607587663,0
1859,698,40.87062759410804,-73.46614470961345,0.25635384590879606,1.0,0.0,0.0,0.25635384590879606,1.0,0.7436461540912039,1.0,4312450.270245546,6397.479707548463,7.9491692327296315,0.21438293495723548,0.5987977865213755,0
1860,1155,40.5596118325093,-73.14185025566172,0.0,0.7542578066357796,0.7542578066357796,0.7542578066357796,0.7542578066357796,1.0,1.0,0.24574219336422043,4310609.114210329,9665.187260546585,32.907538845523845,0.44926769532234995,0.8086617173955292,0
1861,63,40.68292186153321,-73.11710127782172,0.6894611278610325,0.6894611278610325,0.31053887213896747,0.6894611278610325,0.0,0.0,0.6894611278610325,0.6894611278610325,4304377.731055947,4073.91271289645,15.868860524863862,0.4145697462883082,0.8747481728425148,0
1862,672,40.8831161007374,-73.72599849640831,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4305680.137388387,3558.251034522497,41.629185008247205,0.37599316176080644,0.5266451186861227,0
1863,1872,40.59292727885717,-74.0628386830694,1.0,1.0,0.5125998445649602,0.5125998445649602,0.4874001554350398,0.4874001554350398,0.5125998445649602,1.0,4314309.840195803,6621.783664350107,32.243390829332654,0.11934166779969488,0.8190617566893861,0
1864,1599,40.79033691617234,-73.77215773801319,0.0,1.0,0.4322265175136689,1.0,1.0,0.4322265175136689,0.5677734824863311,0.4322265175136689,4328030.043552393,8152.932567027741,45.96679552541006,0.08724370813157512,0.7554431696329951,0
1865,1265,40.84742920366605,-73.57328863202204,0.0,1.0,0.6617672316254053,1.0,1.0,0.6617672316254053,0.3382327683745947,0.6617672316254053,4328041.750128813,8408.870463262327,52.85301694876216,0.05783193302470386,0.6451591845719076,0
1866,545,40.558449925640566,-74.19044658689997,0.9167877385347537,0.0,1.0,0.0832122614652463,0.0,0.0,0.0832122614652463,1.0,4310986.123237754,7888.129304755117,59.170783110181624,0.46168654796774095,0.73069869672997,0
1867,1792,40.74150874880099,-73.9867488935626,1.0,0.0,0.1713320026530053,0.0,0.0,0.0,0.0,1.0,4308955.773546222,7690.28087291794,45.426640053060105,0.1115606234151631,0.8646623974536818,0
1868,341,40.66015136694723,-73.03178397633944,0.025469333295990437,0.9745306667040096,0.0,0.9745306667040096,0.9745306667040096,0.0,0.9745306667040096,1.0,4306735.52577593,7347.411575989133,5.942365331951646,0.3302864496544241,0.9109706244980216,0
1869,1132,40.76090024862198,-73.29474134893015,0.840901346779013,0.840901346779013,1.0,0.840901346779013,0.840901346779013,0.840901346779013,0.840901346779013,0.840901346779013,4307329.485177735,1330.2734259934857,22.659269024082704,0.2892657995409547,0.671909014785329,0
1870,1259,40.693401550103275,-73.9615948200483,0.16412796471661928,0.8358720352833807,0.16412796471661928,0.8358720352833807,0.0,0.8358720352833807,0.16412796471661928,1.0,4323775.196491997,7010.159139499134,17.3552939888473,0.374639780802269,0.42069923537055715,0
1871,1733,40.77327562644058,-74.73356905655206,1.0,0.0,0.0,0.0,1.0,0.4030476220784597,0.0,0.0,4319193.573708094,3653.790857133765,50.867047685726114,0.3127121705294384,0.5755293110935453,0
1872,1945,40.737305564195,-74.18635422430977,1.0,1.0,0.0,0.6522656940913198,0.34773430590868015,1.0,0.6522656940913198,1.0,4312566.843644964,5983.4455349049185,29.395159151835433,0.20798479930105981,0.7596072800005638,0
1873,1760,40.80337740875944,-74.61390646124843,0.26433894802020397,1.0,1.0,1.0,0.0,0.735661051979796,0.26433894802020397,0.26433894802020397,4314253.952853985,495.3812346788313,46.172067376242445,0.17759442633012282,0.7758855935047004,0
1874,1960,40.59019386098615,-73.8138263148404,0.12355888729810827,0.12355888729810827,0.0,0.0,0.12355888729810827,1.0,0.8764411127018917,1.0,4313518.596733034,8759.541124606056,5.5057644508075665,0.4533712065885323,0.7063570195731457,0
1875,1577,40.816059128928885,-74.69157503991289,0.8143059012077417,0.1856940987922583,0.1856940987922583,0.1856940987922583,1.0,0.1856940987922583,0.1856940987922583,0.0,4319967.233981524,3275.2555679698316,44.97110558067613,0.3498176767021195,0.5503420034011854,0
1876,660,40.79861708205756,-73.98587772361684,0.23847536101313516,1.0,0.23847536101313516,0.23847536101313516,0.7615246389868648,0.0,0.23847536101313516,0.23847536101313516,4313998.227693771,3300.9694521609713,45.86170433215762,0.10968521561895826,0.7949680627086899,0
1877,1729,40.84830591270894,-73.57449637992833,0.5832625567393838,0.5832625567393838,1.0,0.5832625567393838,0.0,0.0,0.41673744326061624,0.41673744326061624,4318567.589661732,5062.419226836133,47.169073070860954,0.3463711190558254,0.8154331097849662,0
1878,1402,40.70204606812921,-73.38695244869247,0.3294592926697475,0.3294592926697475,0.0,1.0,0.6705407073302525,0.3294592926697475,1.0,0.0,4317883.649784007,1041.19104865294,50.468924756558835,0.2185608983108215,0.4981635718123422,0
1879,757,40.692673048079314,-73.87558270864304,1.0,0.8049468628125962,0.0,1.0,0.1950531371874038,0.8049468628125962,1.0,0.1950531371874038,4318458.835134807,426.1479369407692,33.43675352718432,0.3753903357944648,0.5545097286107524,0
1880,1095,40.892512529621015,-73.6894338775083,0.5086820069716845,0.49131799302831547,1.0,1.0,1.0,1.0,1.0,0.0,4318722.988391938,1545.9060671215677,40.70481176296273,0.13788432128420913,0.8091097905995355,0
1881,2071,40.946279780362,-73.84817505916816,1.0,0.8913117672776917,0.8913117672776917,0.8913117672776917,0.10868823272230832,0.10868823272230832,0.0,0.0,4318907.20342034,4021.0030716529645,36.369335214391555,0.39855922081258666,0.7491903191922871,0
1882,1387,40.93142342296387,-74.1312986961294,0.0,0.0,1.0,0.6336985432657714,0.0,0.0,0.0,0.6336985432657714,4304855.0014884425,5018.459569137983,33.761918937544976,0.16350607465029743,0.3944824931548926,0
1883,966,40.932235420677536,-73.989051631448,0.0,0.932830270004324,0.06716972999567605,0.0,0.932830270004324,0.0,0.06716972999567605,0.06716972999567605,4315205.404290508,6787.221915581531,53.00754594993514,0.3229411867882965,0.5901753062832988,0
1884,470,40.8672453799062,-73.14291119565776,0.9379757636625522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4303206.021403263,3688.6447856060095,54.06963645493828,0.4271154399275142,0.6631952916450173,0
1885,1220,40.943524929915895,-73.556258708111,1.0,0.564608960337949,0.0,0.564608960337949,0.564608960337949,0.0,0.564608960337949,0.43539103966205095,4319271.9574547615,5154.72350765548,24.115224008448727,0.296821279664988,0.63116265725419,0
1886,985,40.60061744547085,-73.24450750808256,0.3527275998939463,0.6472724001060537,0.3527275998939463,0.0,0.0,0.6472724001060537,1.0,1.0,4324765.479355809,4408.331032759912,65.0,0.1913206350465219,0.7199411298806958,0
1887,1173,40.84062985035371,-73.66113593637495,0.2427161421033892,0.0,0.0,0.2427161421033892,0.2427161421033892,0.0,1.0,0.7572838578966108,4308207.396839173,8704.823763230375,40.058270863172886,0.2440898633726715,0.8528745071693216,0
1888,2030,40.78789766628852,-73.91051864460373,0.9419219462501284,0.0,0.0,0.0,0.0,0.0,0.05807805374987163,1.0,4308526.4129244685,7684.315653342383,42.0,0.05190683724327044,0.8974240625664083,0
1889,332,40.70309290262088,-73.34916735047655,1.0,0.2042546135241834,0.7957453864758166,0.0,0.7957453864758166,0.2042546135241834,1.0,0.2042546135241834,4328948.589491336,3615.9280363780863,27.119162343040514,0.2689291980120091,0.6065547836306255,0
1890,1721,40.66348636905147,-74.2209790056883,0.6679385336201045,1.0,0.6679385336201045,0.6679385336201045,0.33206146637989553,0.0,0.6679385336201045,0.6679385336201045,4314550.794165936,6549.836033354539,58.01144680258094,0.1820096700043192,0.6526779113840404,0
1891,729,40.80970828515233,-73.60965530728608,1.0,0.38908325188423853,0.0,1.0,0.6109167481157615,0.38908325188423853,1.0,0.6109167481157615,4317833.792127582,1153.4933924544669,47.160252687820126,0.201941535428716,0.6516718929866971,0
1892,1269,40.95250001996523,-73.45542895819337,1.0,0.0,0.9760468582222658,1.0,1.0,0.9760468582222658,1.0,0.02395314177773422,4317720.430632521,1492.383599622207,24.86231310399843,0.15569875482838494,0.7280164367335437,0
1893,1387,40.93145232093525,-74.13156262782124,0.0,0.0,1.0,0.6342216595115583,0.0,0.0,0.0,0.6342216595115583,4304854.287434767,5019.404317077874,33.75511842634974,0.16334813286021382,0.39439740410887114,0
1894,892,40.89093353331995,-73.65845040846568,0.2955388517227293,1.0,0.0,0.2955388517227293,0.0,1.0,1.0,1.0,4311764.053934059,6035.098643314803,20.048320958572795,0.24511171151456762,0.531226076308473,0
